_id,business_name,group,current_category,current_categories,current_display_categories,proposed_display_categories,source_field,source_value,exact_mapping_rule,confidence,public_search_fields_before,projected_public_search_eligibility_after,manual_review_required,why_public_or_not
"698ff8647af60943e086811c","N D Kutz Barber Shop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""n-d-kutz-barber-shop-ga-lithia-springs"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""N D Kutz Barber Shop"",""address"":""1100 Veterans Memorial Hwy, Lithia Springs, GA 30122"",""city"":""Lithia Springs"",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086811d","Flava & Da Wig","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""flava-and-da-wig-hi-honolulu"",""slug"":""flava-and-da-wig-hi-honolulu"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Flava & Da Wig"",""address"":""1750 Kalakaua Ave #112, Honolulu, HI 96826"",""city"":""Honolulu"",""state"":""HI""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868120","Clark St Barber Shop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""clark-st-barber-shop-il-chicago"",""slug"":""clark-st-barber-shop-il-chicago"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Clark St Barber Shop"",""address"":""4737 N Clark St Unit 1N, Chicago, IL 60640"",""city"":""Chicago"",""state"":""IL""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868121","Montez Barber Studio","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""montez-barber-studio-il-chicago"",""slug"":""montez-barber-studio-il-chicago"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Montez Barber Studio"",""address"":""2043 W Grand Ave, Chicago, IL 60612"",""city"":""Chicago"",""state"":""IL""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868122","Pro-Scissions Barber, Beauty & Nail Salon","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""pro-scissions-barber-beauty-nail-salon-il-homewood"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Pro-Scissions Barber, Beauty & Nail Salon"",""address"":""18831 Dixie Hwy, Homewood, IL 60430"",""city"":""Homewood"",""state"":""IL""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868123","RSMBL BARBER STUDIO","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""rsmbl-barber-studio-il-oak-brook"",""slug"":""rsmbl-barber-studio-il-oak-brook"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""RSMBL BARBER STUDIO"",""address"":""2044 York Rd Ste 105, Oak Brook, IL 60523"",""city"":""Oak Brook"",""state"":""IL""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868124","Mondu barber suite","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""mondu-barber-suite-il-skokie"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Mondu barber suite"",""address"":""8841 Lavergne Ave, Skokie, IL 60077"",""city"":""Skokie"",""state"":""IL""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868125","The Gallery Hair & Barber Lounge","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""the-gallery-hair-barber-lounge-in-fort-wayne"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""The Gallery Hair & Barber Lounge"",""address"":""10346 Castile Rd, Fort Wayne, IN 46825"",""city"":""Fort Wayne"",""state"":""IN""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868126","Willz Da Barber","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""willz-da-barber-in-hammond"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Willz Da Barber"",""address"":""5636 Hohman Ave, Hammond, IN 46320"",""city"":""Hammond"",""state"":""IN""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868127","Bullees Barber & Beauty Salon","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""bullees-barber-beauty-salon-in-indianapolis"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Bullees Barber & Beauty Salon"",""address"":""3702 W 16th St Ste A&B, Indianapolis, IN 46222"",""city"":""Indianapolis"",""state"":""IN""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868128","New Element Barber","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""new-element-barber-in-indianapolis"",""slug"":""new-element-barber-in-indianapolis"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""New Element Barber"",""address"":""710 E 56th St, Indianapolis, IN 46220"",""city"":""Indianapolis"",""state"":""IN""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868129","RobKie Studio Barber/Beauty","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""robkie-studio-barber-beauty-in-indianapolis"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""RobKie Studio Barber/Beauty"",""address"":""8095 W Washington St, Indianapolis, IN 46224"",""city"":""Indianapolis"",""state"":""IN""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086812b","Fades Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""fades-barbershop-ky-lexington"",""slug"":""fades-barbershop-ky-lexington"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Fades Barbershop"",""address"":""200 W 3rd St, Lexington, KY 40508"",""city"":""Lexington"",""state"":""KY""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086812c","Katana Kutz","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""katana-kutz-ky-lexington"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Katana Kutz"",""address"":""1070 Chinoe Rd #100, Lexington, KY 40502"",""city"":""Lexington"",""state"":""KY""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086812d","RexCutz Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""rexcutz-barbershop-ky-lexington"",""slug"":""rexcutz-barbershop-ky-lexington"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""RexCutz Barbershop"",""address"":""2308 Sir Barton Way Ste 120, Unit 205, Lexington, KY 40509"",""city"":""Lexington"",""state"":""KY""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086812e","Excellent Cuts","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""excellent-cuts-ky-louisville"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Excellent Cuts"",""address"":""2810 Patti Ln, Louisville, KY 40299"",""city"":""Louisville"",""state"":""KY""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086812f","Julo The Barber","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""julo-the-barber-ky-louisville"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Julo The Barber"",""address"":""3038 Hunsinger Ln Suite 101, Louisville, KY 40220"",""city"":""Louisville"",""state"":""KY""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868130","Top of the Line Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""top-of-the-line-barbershop-la-baton-rouge"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Top of the Line Barbershop"",""address"":""Baton Rouge, LA"",""city"":""Baton Rouge"",""state"":""LA""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868131","Who's Next? Inc. Barber, Beauty & Beyond","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""who-s-next-inc-barber-beauty-beyond-la-lake-charles"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Who's Next? Inc. Barber, Beauty & Beyond"",""address"":""Lake Charles, LA 70601"",""city"":""Lake Charles"",""state"":""LA""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868132","Canal Place Barber & Nail Salon","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""canal-place-barber-nail-salon-la-new-orleans"",""slug"":""canal-place-barber-nail-salon-la-new-orleans"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Canal Place Barber & Nail Salon"",""address"":""333 Canal St, New Orleans, LA 70130"",""city"":""New Orleans"",""state"":""LA""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868134","WHO DAT Barbershop Inc.","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""who-dat-barbershop-inc-la-new-orleans"",""slug"":""who-dat-barbershop-inc-la-new-orleans"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""WHO DAT Barbershop Inc."",""address"":""2855 N Claiborne Ave, New Orleans, LA 70122"",""city"":""New Orleans"",""state"":""LA""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868135","Hair It Is","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""hair-it-is-ma-boston"",""slug"":""hair-it-is-ma-boston"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Hair It Is"",""address"":""1186 Blue Hill Ave., Boston, MA 2126.0"",""city"":""Boston"",""state"":""MA""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868136","Tight Image Barber Shop","protected","","Barbershop","Grooming","","","","","","{""status"":""approved"",""approved"":null,""alias"":""tight-image-barber-shop-md-baltimore"",""slug"":""tight-image-barber-shop-md-baltimore"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Tight Image Barber Shop"",""address"":""427 N Eutaw St, Baltimore, MD 21201"",""city"":""Baltimore"",""state"":""MD""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868137","York Road Barbers","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""york-road-barbers-md-baltimore"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""York Road Barbers"",""address"":""4212 York Rd, Baltimore, MD 21212"",""city"":""Baltimore"",""state"":""MD""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868138","Brandon The Barber Cut and Design","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""brandon-the-barber-cut-and-design-md-greenbelt"",""slug"":""brandon-the-barber-cut-and-design-md-greenbelt"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Brandon The Barber Cut and Design"",""address"":""7525 Greenbelt Rd, Greenbelt, MD 20770"",""city"":""Greenbelt"",""state"":""MD""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868139","MD City Barbers","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""md-city-barbers-md-laurel"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""MD City Barbers"",""address"":""3419 Laurel Fort Meade Rd, Laurel, MD 20724"",""city"":""Laurel"",""state"":""MD""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086813a","Comfort Cuts","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""comfort-cuts-md-towson"",""slug"":""comfort-cuts-md-towson"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Comfort Cuts"",""address"":""400 York Rd Second Floor, Towson, MD 21204"",""city"":""Towson"",""state"":""MD""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086813d","Fades of Gray","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""fades-of-gray-mn-minneapolis"",""slug"":""fades-of-gray-mn-minneapolis"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Fades of Gray"",""address"":""715 S. 10th St., Minneapolis, MN 55404"",""city"":""Minneapolis"",""state"":""MN""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086813e","Straight Line Barbershop LLC","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""straight-line-barbershop-llc-mo-blue-springs"",""slug"":""straight-line-barbershop-llc-mo-blue-springs"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Straight Line Barbershop LLC"",""address"":""627 NW Mock Ave, Blue Springs, MO 64015"",""city"":""Blue Springs"",""state"":""MO""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086813f","The Solewtion Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""the-solewtion-barbershop-mo-independence"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""The Solewtion Barbershop"",""address"":""18813 E US Highway 40, Independence, MO 64055"",""city"":""Independence"",""state"":""MO""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868140","Truth Barbershop & Loc salon","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""truth-barbershop-loc-salon-mo-independence"",""slug"":""truth-barbershop-loc-salon-mo-independence"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Truth Barbershop & Loc salon"",""address"":""1218 S Noland Rd, Independence, MO 64055"",""city"":""Independence"",""state"":""MO""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868141","Elegant Hair and Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""elegant-hair-and-barbershop-mo-kansas-city"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Elegant Hair and Barbershop"",""address"":""11128 Blue Ridge Blvd, Kansas City, MO 64134"",""city"":""Kansas City"",""state"":""MO""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868142","2 K Styles Barber","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""2-k-styles-barber-mo-st-ann"",""slug"":""2-k-styles-barber-mo-st-ann"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""2 K Styles Barber"",""address"":""10464 St Charles Rock Rd, St Ann, MO 63074"",""city"":""St Ann"",""state"":""MO""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868143","D Lux Barber Studio","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""d-lux-barber-studio-ms-clinton"",""slug"":""d-lux-barber-studio-ms-clinton"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""D Lux Barber Studio"",""address"":""Clinton, MS 39056"",""city"":""Clinton"",""state"":""MS""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868144","One Call Paul Barber & Beauty Salon","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""one-call-paul-barber-beauty-salon-ms-gulfport"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""One Call Paul Barber & Beauty Salon"",""address"":""11310 Three Rivers Rd, Gulfport, MS 39503"",""city"":""Gulfport"",""state"":""MS""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868145","Oasis Grooming Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""oasis-grooming-barbershop-ms-horn-lake"",""slug"":""oasis-grooming-barbershop-ms-horn-lake"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Oasis Grooming Barbershop"",""address"":""3330 Goodman Rd W #C, Horn Lake, MS 38637"",""city"":""Horn Lake"",""state"":""MS""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868146","Executive Hair Designs (Full Service Barber Shop & Hair Salon)","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""executive-hair-designs-full-service-barber-shop-hair-salon-ms-jackson"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Executive Hair Designs (Full Service Barber Shop & Hair Salon)"",""address"":""2229 W Capitol St, Jackson, MS 39209"",""city"":""Jackson"",""state"":""MS""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868147","Madam's Palace Beauty & Barber Salon","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""madam-s-palace-beauty-barber-salon-ms-walls"",""slug"":""madam-s-palace-beauty-barber-salon-ms-walls"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Madam's Palace Beauty & Barber Salon"",""address"":""6680 Hwy 305 N, Walls, MS 38680"",""city"":""Walls"",""state"":""MS""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868148","VIP Barber Lounge (Belgrade)","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""vip-barber-lounge-belgrade-mt-belgrade"",""slug"":""vip-barber-lounge-belgrade-mt-belgrade"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""VIP Barber Lounge (Belgrade)"",""address"":""6151 Jackrabbit Ln Suite 6B, Belgrade, MT 59714"",""city"":""Belgrade"",""state"":""MT""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868149","VIP Barber Lounge (Bozeman)","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""vip-barber-lounge-bozeman-mt-bozeman"",""slug"":""vip-barber-lounge-bozeman-mt-bozeman"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""VIP Barber Lounge (Bozeman)"",""address"":""910 N 7th Ave Suite 112E, Bozeman, MT 59715"",""city"":""Bozeman"",""state"":""MT""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086814a","Headlines Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""headlines-barbershop-nc-charlotte"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Headlines Barbershop"",""address"":""5309 E Independence Blvd Suite C, Charlotte, NC"",""city"":""Charlotte"",""state"":""NC""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086814b","Tobacco Road Barber & Beauty Shop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""tobacco-road-barber-beauty-shop-nc-durham"",""slug"":""tobacco-road-barber-beauty-shop-nc-durham"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Tobacco Road Barber & Beauty Shop"",""address"":""2420 Guess Rd Suite 12, Durham, NC"",""city"":""Durham"",""state"":""NC""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086814c","Man Cave Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""man-cave-barbershop-nc-lillington"",""slug"":""man-cave-barbershop-nc-lillington"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Man Cave Barbershop"",""address"":""1209 N Main St, Lillington, NC"",""city"":""Lillington"",""state"":""NC""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086814d","Creation N U Barber Studio","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""creation-n-u-barber-studio-nc-raleigh"",""slug"":""creation-n-u-barber-studio-nc-raleigh"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Creation N U Barber Studio"",""address"":""1033 S Rogers Ln #101, Raleigh, NC"",""city"":""Raleigh"",""state"":""NC""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086814e","Studio 108 Upscale Barber Shop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""studio-108-upscale-barber-shop-nc-wake-forest"",""slug"":""studio-108-upscale-barber-shop-nc-wake-forest"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Studio 108 Upscale Barber Shop"",""address"":""1894 S Franklin St Suite 100, Wake Forest, NC"",""city"":""Wake Forest"",""state"":""NC""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086814f","Roots Barbershop & Salon","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""roots-barbershop-and-salon-nd-west-fargo"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Roots Barbershop & Salon"",""address"":""1115 9th St E, Suite B, West Fargo, ND 58104"",""city"":""West Fargo"",""state"":""ND""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868150","Heavi Hitters","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""heavi-hitters-ne-omaha"",""slug"":""heavi-hitters-ne-omaha"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Heavi Hitters"",""address"":""6570 Maple St, Omaha, NE 68104"",""city"":""Omaha"",""state"":""NE""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868152","The People's Barbershop and Shave Parlor","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""the-people-s-barbershop-and-shave-parlor-nh-hanover"",""slug"":""the-people-s-barbershop-and-shave-parlor-nh-hanover"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""The People's Barbershop and Shave Parlor"",""address"":""44 Main St, Hanover, NH 3755.0"",""city"":""Hanover"",""state"":""NH""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868153","Complete Look","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""complete-look-nj-camden"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Complete Look"",""address"":""118 N 3rd St, Camden, NJ 8102.0"",""city"":""Camden"",""state"":""NJ""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868154","Essential Blends Hair Studio (Barber services)","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""essential-blends-hair-studio-barber-services-nj-camden"",""slug"":""essential-blends-hair-studio-barber-services-nj-camden"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Essential Blends Hair Studio (Barber services)"",""address"":""118 N 3rd St, Camden, NJ 8102.0"",""city"":""Camden"",""state"":""NJ""}","unchanged","false","part_of_complete_332_public_population"
