_id,protected_or_non_protected,current_business_name,researched_business_name,current_address,researched_address,current_phone,researched_phone,current_website,researched_website,current_category_fields,proposed_category_fields,operating_status,duplicate_status,matched_existing_record_id,source_url_1,source_url_2,evidence_summary,confidence,current_exclusion_reason,fixes_required,approval_ready,manual_review_required,projected_public_search_eligibility,date_researched,protected_live_eligibility_before,business_name_missing_before,identified_missing_name,inferred_name_method,inferred_name_confidence,category_inference_confidence,exact_phone,exact_website_domain,normalized_address_key,alias_or_slug,raw_snapshot_hash,identity_evidence_count,strong_identity_evidence_count,has_officialish_source
"67f73dec1d08a04e139a9bd4","non-protected","moms at om","moms at om","12112 West Washington Blvd Ste 3 Los Angeles, CA 90066, CA","12112 West Washington Blvd Ste 3 Los Angeles, CA 90066","424-228-2733","4242282733","https://www.momsatom.la/","https://www.momsatom.la","{""category"":null,""categories"":""Gym, Fitness Health and Wellness"",""display_categories"":""Gym, Fitness Health and Wellness""}","{""category"":null,""categories"":""Gym, Fitness Health and Wellness"",""display_categories"":""Gym, Fitness Health and Wellness""}","pending","unrelated businesses with similar names","67f73df01d08a04e139a9e67","https://www.momsatom.la","","address:12112 West Washington Blvd Ste 3 Los Angeles, CA 90066 | phone:424-228-2733 | website:https://www.momsatom.la/ | description:This boutique pregnancy yoga studio has a majority Black teaching staff. It’s owned by Keya Nkonoki, a birth doula, pregnancy coach and women’s yoga specialist. | category:Gym, Fitness Health and Wellness | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","","4242282733","momsatom.la","","","7335df5b2b31a038d0166cba94a56a0025e75be9","4","3","true"
"67f73dec1d08a04e139a9b31","non-protected","curvy bombshells","curvy bombshells","","","","","https://curvybombshells.com/","https://curvybombshells.com","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping""}","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping and Retail""}","pending","none","","https://curvybombshells.com","","website:https://curvybombshells.com/ | description:Launched by Nicole Rionne in September of 2019 with the mantra “embrace your curves,” the made-in-L.A. swimwear brand specializes in women’s swimsuits sizes 14  | category:Shopping | name_inference:existing","medium","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","","curvybombshells.com","","","496ca94365aea793b94550d83ea8947a0974c658","2","1","true"
"67f73dec1d08a04e139a9bc1","non-protected","lucy's boudoir","lucy's boudoir","3925 Long Beach Blvd BIxby Knolls, CA 90807, CA","3925 Long Beach Blvd BIxby Knolls, CA 90807","562-997-8786","5629978786","https://lucysboudoir.com/","https://lucysboudoir.com","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping""}","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping and Retail""}","pending","unrelated businesses with similar names","67f73dec1d08a04e139a9e4c","https://lucysboudoir.com","","address:3925 Long Beach Blvd BIxby Knolls, CA 90807 | phone:562-997-8786 | website:https://lucysboudoir.com/ | description:Owner and head-fitting specialist Crystal Rogers aims to have a bra for every body type and need (including special bridal, nursing and postmastectomy bras) at  | category:Shopping | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","5629978786","lucysboudoir.com","","","a2e8382f10e1dd90578f0583f7d3a3ed319890eb","4","3","true"
"67f73dec1d08a04e139a9af2","non-protected","belly's sliders & wings","belly's sliders & wings","Carson, CA 90220, CA","Carson, CA 90220","424-242-5554","4242425554","https://www.bellysslidersandwings.com/","https://www.bellysslidersandwings.com","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67f73dec1d08a04e139a9d7b","https://www.bellysslidersandwings.com","","address:Carson, CA 90220 | phone:424-242-5554 | website:https://www.bellysslidersandwings.com/ | description:Belly’s Sliders & Wings, | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","4242425554","bellysslidersandwings.com","","","0b759c8709cb1c8cdcb35b39e4e5157e905ef933","4","3","true"
"67f73dec1d08a04e139a9b20","non-protected","charli  beauty bar","charli  beauty bar","5074 West Pico Blvd Los Angeles, CA 90019, CA","5074 West Pico Blvd Los Angeles, CA 90019","424-258-0267","4242580267","http://www.charlibeautybar.com/","http://www.charlibeautybar.com","{""category"":null,""categories"":""Beauty, Grooming and Personal Care"",""display_categories"":""Beauty, Grooming and Personal Care""}","{""category"":null,""categories"":""Beauty, Grooming and Personal Care"",""display_categories"":""Beauty, Grooming and Personal Care""}","pending","unrelated businesses with similar names","67c9ead1818d604b84e5a504","http://www.charlibeautybar.com","","address:5074 West Pico Blvd Los Angeles, CA 90019 | phone:424-258-0267 | website:http://www.charlibeautybar.com/ | description:CharLi Beauty Bar Licensed esthetician CharLi Taylor offers body waxing, eyelash extensions, facials and more. 5074 W. Pico Blvd., Los Angeles, (424) 258-0267,  | category:Beauty, Grooming and Personal Care | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","4242580267","charlibeautybar.com","","","cf01c6e505b68b04f4163c7d4ece1c314e9ef802","4","3","true"
"67f73dec1d08a04e139a9b26","non-protected","compton vegan","compton vegan","11419 Santa Monica Blvd Los Angeles, CA 90025, CA","11419 Santa Monica Blvd Los Angeles, CA 90025","310-596-6690","3105966690","https://comptonvegan.com/","https://comptonvegan.com","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67f73dec1d08a04e139a9dc6","https://comptonvegan.com","","address:11419 Santa Monica Blvd Los Angeles, CA 90025 | phone:310-596-6690 | website:https://comptonvegan.com/ | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","3105966690","comptonvegan.com","","","f8c8998e3f7a48a430a9ca50f32768a63279d1af","4","3","true"
"67f73dec1d08a04e139a9b6a","non-protected","happy ice","happy ice","7324 Melrose Ave Los Angeles, CA 90046, CA","7324 Melrose Ave Los Angeles, CA 90046","215-800-3965","2158003965","https://happyicela.com/","https://happyicela.com","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67f73dec1d08a04e139a9dfd","https://happyicela.com","","address:7324 Melrose Ave Los Angeles, CA 90046 | phone:215-800-3965 | website:https://happyicela.com/ | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","2158003965","happyicela.com","","","6bbd7b17462e7aa406e688951d51a114a127f373","4","3","true"
"67f73dec1d08a04e139a9b94","non-protected","ken's ice cream","ken's ice cream","18511 S Avalon Blvd Carson, CA 90746, CA","18511 S Avalon Blvd Carson, CA 90746","310-324-7704","3103247704","http://kensicecream.net/","http://kensicecream.net","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67c9ead1818d604b84e5a57c","http://kensicecream.net","","address:18511 S Avalon Blvd Carson, CA 90746 | phone:310-324-7704 | website:http://kensicecream.net/ | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","3103247704","kensicecream.net","","","7535b2fea398f2a92fddcef68fd0be2f4c61f94b","4","3","true"
"67f73df01d08a04e139a9f49","non-protected","","","Los Angeles, CA 90004, CA","Los Angeles, CA 90004","323-362-0215","3233620215","","","{""category"":null,""categories"":""Contractors"",""display_categories"":""Services""}","{""category"":null,""categories"":""Contractors"",""display_categories"":""Services""}","pending","exact duplicate","67c9ead1818d604b84e5a6a7","","","address:Los Angeles, CA 90004 | phone:323-362-0215 | category:Services | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","","3233620215","","","-118.3020859","f9e264f10d9db3812d2c694abb03b6b3c29dbafc","2","2","false"
"67f73df01d08a04e139a9f3c","non-protected","","","Leimert Park, CA 90008, CA","Leimert Park, CA 90008","","","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67c9ead1818d604b84e5a675","","","address:Leimert Park, CA 90008 | category:Restaurants | duplicate:exact duplicate:exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","","","","treme-kitchen-leimert-park","93a6cc4bf889b8b09c51e707d38b6965af1e9833","1","1","false"
"67f73df01d08a04e139a9f62","non-protected","","","6709 La Tijera Blvd Los Angeles, CA 90045, CA","6709 La Tijera Blvd Los Angeles, CA 90045","310-505-5224","3105055224","","","{""category"":null,""categories"":""Vocational & Technical School"",""display_categories"":""Services""}","{""category"":null,""categories"":""Vocational & Technical School"",""display_categories"":""Services""}","pending","exact duplicate","67c9ead1818d604b84e5a6ce","","","address:6709 La Tijera Blvd Los Angeles, CA 90045 | phone:310-505-5224 | category:Services | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","","3105055224","","","-118.372125","8568eecdf9fcbaf85616f17c805030df5e13a22d","2","2","false"
"67f73df01d08a04e139a9f90","non-protected","","","Los Angeles, CA 90032, CA","Los Angeles, CA 90032","760-282-7947","7602827947","","","{""category"":null,""categories"":""Party Equipment Rentals"",""display_categories"":""Services""}","{""category"":null,""categories"":""Party Equipment Rentals"",""display_categories"":""Services""}","rejected","exact duplicate","67c9ead1818d604b84e5a6e8","","","address:Los Angeles, CA 90032 | phone:760-282-7947 | category:Services | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","","7602827947","","","-118.1780472","991e12e2ea62ab6deb4fb09695306d3c5899236e","2","2","false"
"67f73df01d08a04e139a9ef0","non-protected","","","9006 Venice Blvd Culver City, CA 90232, CA","9006 Venice Blvd Culver City, CA 90232","310-815-1160","3108151160","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67c9ead1818d604b84e5a649","","","address:9006 Venice Blvd Culver City, CA 90232 | phone:310-815-1160 | category:Restaurants | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","3108151160","","","the-jerk-spot-jamaican-restaurant-culver-city-2","49438ffadfcd84660241d43e29fb480243569fed","2","2","false"
"67f73df01d08a04e139a9e7c","non-protected","","","Southern California, CA 90001, CA","Southern California, CA 90001","909-572-4510","9095724510","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67c9ead1818d604b84e5a5cf","","","address:Southern California, CA 90001 | phone:909-572-4510 | category:Restaurants | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","9095724510","","","nitas-corn-and-nacho-southern-california-9","fbe62d578a217ce39bdd68c533fbfbbac0688b16","2","2","false"
"67f73dec1d08a04e139a9b02","non-protected","bundts on melrose","bundts on melrose","4147 Long Beach Blvd Long Beach, CA 90807, CA","4147 Long Beach Blvd Long Beach, CA 90807","888-928-6387","8889286387","http://www.bundtsonmelrose.com/","http://www.bundtsonmelrose.com","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67f73dec1d08a04e139a9d9d","http://www.bundtsonmelrose.com","","address:4147 Long Beach Blvd Long Beach, CA 90807 | phone:888-928-6387 | website:http://www.bundtsonmelrose.com/ | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","8889286387","bundtsonmelrose.com","","","3a74c75138d53d58405791fb243b7ec3892f2ebf","4","3","true"
"67f73dec1d08a04e139a9b4a","non-protected","erm 4th street","erm 4th street","2635 East 4th StLos Angeles, CA 90033, CA","2635 East 4th StLos Angeles, CA 90033","323-406-2106","3234062106","http://www.eatrealordie.com","http://www.eatrealordie.com","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67c9ead1818d604b84e5a532","http://www.eatrealordie.com","","address:2635 East 4th StLos Angeles, CA 90033 | phone:323-406-2106 | website:http://www.eatrealordie.com | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","3234062106","eatrealordie.com","","","1084149be32cc48faed3b5f1ad890b98dbef7454","4","3","true"
"67f73dec1d08a04e139a9b7a","non-protected","j&j's bbq & fish","j&j's bbq & fish","751 Indian Hill Blvd Pomona, CA 91767, CA","751 Indian Hill Blvd Pomona, CA 91767","909-865-6700","9098656700","https://jjbbqfish.com/","https://jjbbqfish.com","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67c9ead1818d604b84e5a567","https://jjbbqfish.com","","address:751 Indian Hill Blvd Pomona, CA 91767 | phone:909-865-6700 | website:https://jjbbqfish.com/ | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","9098656700","jjbbqfish.com","","","9fd036687c53e7ded19dfe3979a2f560469141b9","4","3","true"
"67f73df01d08a04e139a9f60","non-protected","","","1055 W 7th St Fl 33 Penthouse Los Angeles, CA 90017, CA","1055 W 7th St Fl 33 Penthouse Los Angeles, CA 90017","213-330-2642","2133302642","","","{""category"":null,""categories"":""Counseling & Mental Health"",""display_categories"":""Gym, Fitness Health and Wellness""}","{""category"":null,""categories"":""Counseling & Mental Health"",""display_categories"":""Gym, Fitness Health and Wellness""}","pending","exact duplicate","67c9ead1818d604b84e5a69a","","","address:1055 W 7th St Fl 33 Penthouse Los Angeles, CA 90017 | phone:213-330-2642 | category:Gym, Fitness Health and Wellness | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","","2133302642","","","-118.263059","4d493e1dfb600889457414243ac12595cbabe3be","2","2","false"
"67f73df01d08a04e139a9e99","non-protected","","","3767 Santa Rosalia Dr Los Angeles, CA 90008, CA","3767 Santa Rosalia Dr Los Angeles, CA 90008","323-299-5599","3232995599","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67c9ead1818d604b84e5a600","","","address:3767 Santa Rosalia Dr Los Angeles, CA 90008 | phone:323-299-5599 | category:Restaurants | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","3232995599","","","post-and-beam-los-angeles","20d6131cb98025a7595a1991185e86cad130124b","2","2","false"
"67f73dec1d08a04e139a9ad0","non-protected","alta adams","alta adams","5359 West Adams Blvd Los Angeles, CA 90016, CA","5359 West Adams Blvd Los Angeles, CA 90016","323-571-4999","3235714999","https://www.altaadams.com/","https://www.altaadams.com","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67f73dec1d08a04e139a9d61","https://www.altaadams.com","","address:5359 West Adams Blvd Los Angeles, CA 90016 | phone:323-571-4999 | website:https://www.altaadams.com/ | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","3235714999","altaadams.com","","","922a254101b46b749d1bfce617c0215d6e675285","4","3","true"
"67f73dec1d08a04e139a9b1c","non-protected","chef kiki's kitchen","chef kiki's kitchen","Los Angeles, CA 90007, CA","Los Angeles, CA 90007","323-861-1580","3238611580","https://www.yelp.com/biz/chef-kikis-kitchen","https://www.yelp.com/biz/chef-kikis-kitchen","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67f73dec1d08a04e139a9dac","https://www.yelp.com/biz/chef-kikis-kitchen","","address:Los Angeles, CA 90007 | phone:323-861-1580 | website:https://www.yelp.com/biz/chef-kikis-kitchen | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","3238611580","yelp.com","","","fc1e721b1ba85431bf49477178153ee2f26f01da","4","3","true"
"67f73dec1d08a04e139a9ba1","non-protected","la louisanne","la louisanne","5812 Overhill Dr Los Angeles, CA 90043, CA","5812 Overhill Dr Los Angeles, CA 90043","323-293-5073","3232935073","http://www.lalouisannela.com/","http://www.lalouisannela.com","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67f73dec1d08a04e139a9e2f","http://www.lalouisannela.com","","address:5812 Overhill Dr Los Angeles, CA 90043 | phone:323-293-5073 | website:http://www.lalouisannela.com/ | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","3232935073","lalouisannela.com","","","62e4ca4c2eeb8e04bde22732baf78e3bbb6f66c3","4","3","true"
"67f73df01d08a04e139a9edd","non-protected","","","1170 S La Brea Ave Inglewood, CA 90301, CA","1170 S La Brea Ave Inglewood, CA 90301","310-654-3145","3106543145","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67c9ead1818d604b84e5a636","","","address:1170 S La Brea Ave Inglewood, CA 90301 | phone:310-654-3145 | category:Restaurants | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","3106543145","","","sumptuous-african-restaurant-inglewood","43f3281f1a6077ad7f7504f76238d3b4b4bc100a","2","2","false"
"67f73df01d08a04e139a9f2c","non-protected","","","300 N El Molino St Alhambra, CA 91801, CA","300 N El Molino St Alhambra, CA 91801","323-457-0258","3234570258","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67c9ead1818d604b84e5a68b","","","address:300 N El Molino St Alhambra, CA 91801 | phone:323-457-0258 | category:Restaurants | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","3234570258","","","wilsons-bbq-rib-shack-alhambra-2","a9964debdedd67b2b46e679c24c1d65529b75f79","2","2","false"
"67f73dec1d08a04e139a9ae3","non-protected","b&r's old-fashion burgers","b&r's old-fashion burgers","3512 W Rosecrans Ave Hawthorne, CA 90250, CA","3512 W Rosecrans Ave Hawthorne, CA 90250","310-679-4774","3106794774","http://bandrburgers.com/","http://bandrburgers.com","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67c9ead1818d604b84e5a4c3","http://bandrburgers.com","","address:3512 W Rosecrans Ave Hawthorne, CA 90250 | phone:310-679-4774 | website:http://bandrburgers.com/ | description:3512 Rosecrans Ave., Hawthorne, (310) 679-4774, | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","3106794774","bandrburgers.com","","","74c856c36c30048ae75a9ff468cdbf306fafe903","4","3","true"
"67f73df01d08a04e139a9f01","non-protected","","","Los Angeles, CA 90044, CA","Los Angeles, CA 90044","323-305-2482","3233052482","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67c9ead1818d604b84e5a65f","","","address:Los Angeles, CA 90044 | phone:323-305-2482 | category:Restaurants | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","3233052482","","","the-real-cake-baker-los-angeles-2","7d3ff1a8ef6130011a7283e30ac536bcf3796810","2","2","false"
"67f73df01d08a04e139a9f0c","non-protected","","The family","3508 W Washington Blvd Los Angeles, CA 90018, CA","3508 W Washington Blvd Los Angeles, CA 90018","323-989-9925","3239899925","","","{""category"":null,""categories"":""Museums, Cultural Institutions, and Shared Spaces"",""display_categories"":""Museums, Cultural Institutions, and Shared Spaces""}","{""category"":null,""categories"":""Museums, Cultural Institutions, and Shared Spaces"",""display_categories"":""Museums, Cultural Institutions, and Shared Spaces""}","pending","exact duplicate","67c9ead1818d604b84e5a668","","","address:3508 W Washington Blvd Los Angeles, CA 90018 | phone:323-989-9925 | description:The family-run space, founded in 2012 by Noah and Karon Davis, includes a bookstore that sells T-shirts and books. 3508 W. Washington Blvd., Los Angeles, (323)  | category:Museums, Cultural Institutions, and Shared Spaces | name_inference:description_lead | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","populate business_name; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","true","description_lead","medium","","3239899925","","","the-underground-museum-los-angeles","3f4fa46c775394b92fbf1c5eeb3c96f0c5e86fe0","3","2","false"
"67f73df01d08a04e139a9f18","non-protected","","","2191 N Lake Ave Altadena, CA 91001, CA","2191 N Lake Ave Altadena, CA 91001","626-794-0277","6267940277","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67c9ead1818d604b84e5a679","","","address:2191 N Lake Ave Altadena, CA 91001 | phone:626-794-0277 | category:Restaurants | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","6267940277","","","uedf-fish-and-chips-altadena","61c68e19213e680f705f90e2f9e0a80dbbf7e0ab","2","2","false"
"67f73dec1d08a04e139a9b19","non-protected","carl's atelier","carl's atelier","Canoga Park, CA 91303, CA","Canoga Park, CA 91303","424-313-8227","4243138227","https://www.westfield.com/centurycity/store/Carl_t_s%20Atelier","https://www.westfield.com/centurycity/store/Carl_t_s%20Atelier","{""category"":null,""categories"":""Museums, Cultural Institutions, and Shared Spaces"",""display_categories"":""Museums, Cultural Institutions, and Shared Spaces""}","{""category"":null,""categories"":""Museums, Cultural Institutions, and Shared Spaces"",""display_categories"":""Museums, Cultural Institutions, and Shared Spaces""}","pending","unrelated businesses with similar names","67f73dec1d08a04e139a9da9","https://www.westfield.com/centurycity/store/Carl_t_s%20Atelier","","address:Canoga Park, CA 91303 | phone:424-313-8227 | website:https://www.westfield.com/centurycity/store/Carl_t_s%20Atelier | description:Carl Louisville, whose Guerilla Atelier was a longtime fixture in downtown Los Angeles’ Arts District, offers his same eclectic mix of clothes, home decor, acce | category:Museums, Cultural Institutions, and Shared Spaces | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","","4243138227","westfield.com","","","ca47ab6fec7bfaba00d491c586bc848c150b43c4","4","3","true"
"67f73df01d08a04e139a9f3a","non-protected","","","15355 Sherman Way Van Nuys, CA 91406, CA","15355 Sherman Way Van Nuys, CA 91406","818-781-3015","8187813015","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67c9ead1818d604b84e5a671","","","address:15355 Sherman Way Van Nuys, CA 91406 | phone:818-781-3015 | category:Restaurants | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","8187813015","","","totos-african-cuisine-van-nuys","a959767f51b2f720222bc7f666536f75b8298717","2","2","false"
"67f73df01d08a04e139a9f45","non-protected","","","Los Angeles, CA 90019, CA","Los Angeles, CA 90019","562-394-3891","5623943891","","","{""category"":null,""categories"":""Paint & Sip"",""display_categories"":""Gym, Fitness Health and Wellness""}","{""category"":null,""categories"":""Paint & Sip"",""display_categories"":""Gym, Fitness Health and Wellness""}","pending","exact duplicate","67c9ead1818d604b84e5a6a6","","","address:Los Angeles, CA 90019 | phone:562-394-3891 | category:Gym, Fitness Health and Wellness | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","","5623943891","","","-118.3403506","ffe917aaafcd9c016fe21f70cf3c44952fe4de65","2","2","false"
"67f73df01d08a04e139a9f71","non-protected","","","3651 S La Brea Ave Ste 288 Los Angeles, CA 90016, CA","3651 S La Brea Ave Ste 288 Los Angeles, CA 90016","323-872-2662","3238722662","","","{""category"":null,""categories"":""Bartenders"",""display_categories"":""Nightlife""}","{""category"":null,""categories"":""Bartenders"",""display_categories"":""Nightlife""}","pending","exact duplicate","67c9ead1818d604b84e5a6d2","","","address:3651 S La Brea Ave Ste 288 Los Angeles, CA 90016 | phone:323-872-2662 | category:Nightlife | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","","3238722662","","","-118.3560223","9a76caf1ce75e70a46262599499bf04ae6e125ce","2","2","false"
"67f73df01d08a04e139a9efe","non-protected","","Lou","","","","","","","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping""}","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping and Retail""}","pending","none","","","","description:Louis Easton provides houseplants for sale and delivery as well as garden design services, workshops and arrangements. theplantmon.com | category:Shopping | name_inference:description_lead","unresolved","intentionally pending","populate business_name; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","true","true","description_lead","medium","high","","","","","3de72db62d0d0abb77ba1ba5f4d690a95a8e3709","1","0","false"
