_id,business_name,group,current_category,current_categories,current_display_categories,proposed_display_categories,source_field,source_value,exact_mapping_rule,confidence,public_search_fields_before,projected_public_search_eligibility_after,manual_review_required,why_public_or_not
"67f73df01d08a04e139a9f68","","remaining","","Video/Film Production","Services","","","","","","{""status"":""pending"",""approved"":null,""alias"":""-118.3964996"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""Los Angeles, CA 91615"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9e74","","remaining","","Beauty, Grooming and Personal Care","Beauty, Grooming and Personal Care","","","","","","{""status"":""pending"",""approved"":null,""alias"":""nail-dega-inglewood"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""8460 Crenshaw Blvd Inglewood, CA 90305"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9e61","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""moms-burgers-compton"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""336 W Alondra Blvd Compton, CA 90220"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9f40","","remaining","","Child Care & Day Care","Services","","","","","","{""status"":""pending"",""approved"":null,""alias"":""-118.3089905"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""Los Angeles, CA 90047"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9f4a","","remaining","","Cannabis Dispensaries","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":""-118.3089151"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""1132 South Western Ave Los Angeles, CA 90006"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9f5d","","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""PO BOX 94501 Pasadena CA 91109"",""city"":"""",""state"":""PO""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73df01d08a04e139a9ef2","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""blvd-kitchen-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""13545 Ventura Blvd Los Angeles, CA 91423"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9ef3","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""the-kobbler-king-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""3622 W Jefferson Blvd Los Angeles, CA 90016"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9f25","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""watts-coffee-house-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""1827 E 103rd St Los Angeles, CA 90002"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9f17","","remaining","","Beauty, Grooming and Personal Care","Beauty, Grooming and Personal Care","","","","","","{""status"":""pending"",""approved"":null,""alias"":""the-barber-shop-club-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""3610 W 6th St Los Angeles, CA 90020"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9ee5","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""swift-cafe-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""4279 1/2 Crenshaw Blvd Los Angeles, CA 90008"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9ee6","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""taco-bar-los-angeles-2"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""5815 West Pico Blvd Los Angeles, CA 90019"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9f55","","remaining","","Community Service/Non-Profit","Services","","","","","","{""status"":""pending"",""approved"":null,""alias"":""-118.24631"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""620 E 7th St Los Angeles, CA 90021"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9f87","","remaining","","Home & Rental Insurance","Services","","","","","","{""status"":""rejected"",""approved"":false,""alias"":""-118.3443066"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""1247 S La Brea Ave Los Angeles, CA 90019"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9f91","","remaining","","Trainers","Gym, Fitness Health and Wellness","","","","","","{""status"":""rejected"",""approved"":false,""alias"":""-118.37146"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""Los Angeles, CA 91601"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9e83","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""obet-and-dels-coffee-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""5233 Hollywood Blvd Los Angeles, CA 90027"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9f70","","remaining","","Reiki","Gym, Fitness Health and Wellness","","","","","","{""status"":""pending"",""approved"":null,""alias"":""-118.2447052"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""Los Angeles, CA 90012"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9f41","","remaining","","Interior Design","Services","","","","","","{""status"":""pending"",""approved"":null,""alias"":""-118.293251"",""slug"":null,""isComplete"":false,""completenessScore"":33,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""Los Angeles, CA 90005"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9e8b","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""orleans-and-york-deli-los-angeles-3"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""333 S Spring St Los Angeles, CA 90013"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9f84","","remaining","","Solar Panel Cleaning","Services","","","","","","{""status"":""rejected"",""approved"":false,""alias"":""-118.2436849"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""Los Angeles, CA 90044"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9e9d","","remaining","","Beauty, Grooming and Personal Care","Beauty, Grooming and Personal Care","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""818 N. Spring St, Los Angeles, CA 90012"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73df01d08a04e139a9eed","","remaining","","Beauty, Grooming and Personal Care","Beauty, Grooming and Personal Care","","","","","","{""status"":""pending"",""approved"":null,""alias"":""the-girl-cave-la-beauty-supply-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""1855 W Manchester Ave Ste 103 Los Angeles, CA 90047"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9ecc","","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":22,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73df01d08a04e139a9eb9","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""pasadena-fish-market-pasadena"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""181 E Orange Grove Blvd Pasadena, CA 91103"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9ec9","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""silverback-coffee-of-rwanda-los-angeles-3"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""1712 W Sunset Blvd Los Angeles, CA 90026"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9ef5","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":22,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"681d1df4fd9719ad7b26dfd7","44th & 3rd Bookseller","remaining","","Bookstore","Bookstores and Educational","","","","","","{""status"":""approved"",""approved"":null,""alias"":""44th-and-3rd-bookseller"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""44th & 3rd Bookseller"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"67f73df01d08a04e139a9ef8","","remaining","","Nightlife","Nightlife","","","","","","{""status"":""pending"",""approved"":null,""alias"":""nest-los-angeles-3"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""900 W Olympic Blvd Los Angeles, CA 90015"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"681809358b15219409390dfa","","remaining","","","","","","","","","{""status"":""active"",""approved"":true,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":0,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","missing_alias_or_slug|incomplete_listing"
"681d1df4fd9719ad7b26dfb4","Partake Foods","remaining","","Snacks, Allergy-Friendly","Food and Beverage","","","","","","{""status"":""approved"",""approved"":null,""alias"":""partake-foods"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Partake Foods"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfa4","Flora & Noor","remaining","","Skin Care, Subscription Service","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""flora-and-noor"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Flora & Noor"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfd6","The Rooted Baby Co.","remaining","","Baby Products","Baby and Kids","","","","","","{""status"":""approved"",""approved"":null,""alias"":""the-rooted-baby-co"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""The Rooted Baby Co."",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"67f73df01d08a04e139a9f85","","remaining","","Travel Services","Services","","","","","","{""status"":""rejected"",""approved"":false,""alias"":""-118.2874832"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""Los Angeles, CA 90037"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73df01d08a04e139a9f93","","remaining","","Trainers","Gym, Fitness Health and Wellness","","","","","","{""status"":""rejected"",""approved"":false,""alias"":""-118.3403506"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""Los Angeles, CA 90001"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"6817c42eda9fa1a83c240f5f","","remaining","","","","","","","","","{""status"":""active"",""approved"":true,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":0,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","missing_alias_or_slug|incomplete_listing"
"681d1df4fd9719ad7b26dfb3","Matriarch Coffee","remaining","","Coffee","Food and Beverage","","","","","","{""status"":""approved"",""approved"":null,""alias"":""matriarch-coffee"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Matriarch Coffee"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfc3","54kibo","remaining","","Home Decor, Artisan Goods","Home and Kitchen","","","","","","{""status"":""approved"",""approved"":null,""alias"":""54kibo"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""54kibo"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfc7","Goodee","remaining","","Home Decor, Retail","Home and Kitchen","","","","","","{""status"":""approved"",""approved"":null,""alias"":""goodee"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Goodee"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfcc","CurlyKids Hair Care","remaining","","Hair Care, Kids","Baby and Kids","","","","","","{""status"":""approved"",""approved"":null,""alias"":""curlykids-hair-care"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""CurlyKids Hair Care"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfc8","Johanna Howard Home","remaining","","Home Decor, Textiles","Home and Kitchen","","","","","","{""status"":""approved"",""approved"":null,""alias"":""johanna-howard-home"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Johanna Howard Home"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfa5","Pattern Beauty","remaining","","Hair Care, Education","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""pattern-beauty"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Pattern Beauty"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfba","Sipwell Wine Co.","remaining","","Wine","Food and Beverage","","","","","","{""status"":""approved"",""approved"":null,""alias"":""sipwell-wine-co"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Sipwell Wine Co."",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfad","Vie Lorie","remaining","","Luxury Goods, Handbags","Clothing and Accessories","","","","","","{""status"":""approved"",""approved"":null,""alias"":""vie-lorie"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Vie Lorie"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfae","Vontélle","remaining","","Eyewear, Accessories","Clothing and Accessories","","","","","","{""status"":""approved"",""approved"":null,""alias"":""vontelle"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Vontélle"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfca","Loam Candles","remaining","","Candles, Home Fragrance","Home and Kitchen","","","","","","{""status"":""approved"",""approved"":null,""alias"":""loam-candles"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Loam Candles"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"67f73df01d08a04e139a9f88","","remaining","","Caterers","Restaurants","","","","","","{""status"":""rejected"",""approved"":false,""alias"":""-118.356127"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""3717 S La Brea Ave Ste 325 Los Angeles, CA 90016"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"681d1df4fd9719ad7b26dfde","Mahogany Books","remaining","","Bookstore","Bookstores and Educational","","","","","","{""status"":""approved"",""approved"":null,""alias"":""mahogany-books"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Mahogany Books"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfc1","Zach & Zoe Sweet Bee Farm","remaining","","Honey, Farm","Food and Beverage","","","","","","{""status"":""approved"",""approved"":null,""alias"":""zach-and-zoe-sweet-bee-farm"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Zach & Zoe Sweet Bee Farm"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfb0","Powerhandz","remaining","","Sports Equipment","Clothing and Accessories","","","","","","{""status"":""approved"",""approved"":null,""alias"":""powerhandz"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Powerhandz"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfdc","Brave + Kind Bookshop","remaining","","Bookstore, Children’s","Bookstores and Educational","","","","","","{""status"":""approved"",""approved"":null,""alias"":""brave-plus-kind-bookshop"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Brave + Kind Bookshop"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"67f73dec1d08a04e139a9ac4","a beautiful california florist","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""a beautiful california florist"",""address"":""455 Atlantic Ave Long Beach, CA 90802"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug"
"67f73dec1d08a04e139a9b80","jaliz east african cuisine","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""jaliz east african cuisine"",""address"":""14747 Kittridge St Van Nuys, CA 91405"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9b04","bridgid coulter","remaining","","Services","Services","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""bridgid coulter"",""address"":""1112 Montana Ave #432, Santa Monica, CA 90403"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug"
"67f73dec1d08a04e139a9b7f","house of aama","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""house of aama"",""address"":""6607 Cimarron St Los Angeles, CA 90047"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9b88","junglegurl","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""junglegurl"",""address"":""1030 Sanborn Ave Los Angeles, CA 90029"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9ace","alem digital marketing","remaining","","Services","Services","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""alem digital marketing"",""address"":""2219 Main St #224, Santa Monica, CA 90405"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9b5c","fresh and meaty burgers","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""fresh and meaty burgers"",""address"":""3016 W Florence Ave Los Angeles, CA 90043"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug"
"67f73dec1d08a04e139a9b9b","king kone ice cream","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""king kone ice cream"",""address"":""Los Angeles, CA 90048"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug"
"67f73dec1d08a04e139a9b9d","kimberleigh aarn (ceramics)","remaining","","Gym, Fitness Health and Wellness","Gym, Fitness Health and Wellness","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""kimberleigh aarn (ceramics)"",""address"":""11218 La Maida St North Hollywood, CA 91601"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9ba2","lace by tanaya","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""lace by tanaya"",""address"":""7952 West 3rd Street, Los Angeles, California 90048"",""city"":"""",""state"":""CALIFORNIA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"681d1df4fd9719ad7b26dfb5","Luv’s Brownies","remaining","","Bakery, Desserts","Food and Beverage","","","","","","{""status"":""approved"",""approved"":null,""alias"":""luvs-brownies"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Luv’s Brownies"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfb6","Absolutely Everything Curly","remaining","","Hair Care, Education","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""absolutely-everything-curly"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Absolutely Everything Curly"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfcd","HarperIman","remaining","","Toys, Dolls","Baby and Kids","","","","","","{""status"":""approved"",""approved"":null,""alias"":""harperiman"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""HarperIman"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfd8","Black Garnet Books","remaining","","Bookstore","Bookstores and Educational","","","","","","{""status"":""approved"",""approved"":null,""alias"":""black-garnet-books"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Black Garnet Books"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfd2","Puzzle Huddle","remaining","","Toys, Kids","Baby and Kids","","","","","","{""status"":""approved"",""approved"":null,""alias"":""puzzle-huddle"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Puzzle Huddle"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfbc","Alodia Hair Care","remaining","","Hair Care, Natural Products","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""alodia-hair-care"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Alodia Hair Care"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
"681d1df4fd9719ad7b26dfdd","Uncle Bobbie’s Coffee and Books","remaining","","Bookstore, Cafe","Bookstores and Educational","","","","","","{""status"":""approved"",""approved"":null,""alias"":""uncle-bobbies-coffee-and-books"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Uncle Bobbie’s Coffee and Books"",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","incomplete_listing"
